latitude,longitude,District,StateName,TotalPopulation,Households,Women,Men,Rural  Urban Classification,Sex ratio of the total population females per 1000 males,Sex ratio at birth for children born in the last five years females per 1000 males,Children under age 5 years whose birth was registered per,Households with electricity per,Households with an improved drinking  water source1 per,Households using improved sanitation facility2 per,Households using clean fuel for cooking3 per,Households using iodized salt per,Women who are literate per,Men who are literate per,Women with 10 or more years of schooling per,Women age 20  24 years married before age 18 years per,Men age 25  29 years married before age 21 years per,Women age 15  19 years who were already mothers or pregnant at the time of the survey per,Mothers who had antenatal check  up in the first trimester per,Mothers whose last birth was protected against neonatal tetanus7 per,Mothers who consumed iron folic acid for 100 days or more when they were pregnant per,Mothers who had full antenatal care8 per,Average out of pocket expenditure per delivery in public health facility Rs,Children born at home who were taken to a health facility for checkup within 24 hours of birth per,Institutional births per,Institutional births in public facility per,Children age 12 to 23 months fully immunized,Children age 12 to 23 months who have received 3 doses of polio vaccine per,Children age 12 to 23 months who have received 3 doses of Hepatitis B vaccine per,Prevalence of diarrhoea reported in the last 2 weeks preceding the survey per,Children with diarrhoea in the last 2 weeks who received oral rehydration salts ORS per,Children with diarrhoea in the last 2 weeks taken to a health facility per,Children under age 3 years breastfed within one hour of birth9 per,Children under age 6 months exclusively breastfed10 per,Children age 6  8 months receiving solid or semi  solid food and breastmilk10 per,Breastfeeding children age 6  23 months receiving an adequate diet1011 per,Non  breastfeeding children age 6  23 months receiving an adequate diet1011 per,Total children age 6  23 months receiving an adequate diet1011 per,Children under 5 years who are stunted height  for  age12 per,Children under 5 years who are wasted weight  for  height12 per,Children under 5 years who are severely wasted weight  for  height13 per,Children under 5 years who are underweight weight  for  age12 per,Women whose Body Mass Index BMI is below normal BMI lesser than 18.5 kg per m214 per,Men whose Body Mass Index BMI is below normal BMI  lesser than 18 point 5 kg per m2 per,Women who are overweight or obese BMI greater than equal to 25 kg per m214 per,Men who are overweight or obese BMI greater than equal to 25.0 kg per m2 per,Children age 6 to 59 months who are anaemic lesser than 11.0 g per dl per,Nonpregnant women age 15 to 49 years who are anaemic lesser than 12.0 g per dl per,Pregnant women age 15 to 49 years who are anaemic lesser than 11.0 g per dl per,All women age 15 to 49 years who are anaemic per,Men age 15 to 49 years who are anaemic  lesser than 13.0 g per dl per
15.3507081,76.1554311,Koppal,Karnataka,1391292,797,917,160,Rural,980,997,92.3,98.2,92.6,48.9,33.6,84.1,56.2,81.3,28.1,35.9,11.8,9.7,62.8,87.3,23.8,17.2,1681,5.5,84.8,72.6,72.8,82.9,64,4.3,,,68,,,1.9,,6.3,55.8,26.4,10.8,49.9,26.9,21.4,12,20.2,68.1,45.7,43.3,45.6,16.2
12.5218157,76.8951488,Mandya,Karnataka,1808680,785,798,97,Rural,1048,915,95.3,98.9,95.5,56.8,53.7,93.6,71.8,86.2,48.7,22.2,,8.5,74.3,92.9,18.9,17.1,2448,,99,64.7,61,67.1,48.1,3.4,,,52.8,,,2.1,29.8,13.3,18.6,23.2,9.5,20.3,18.2,13.8,26.6,20.7,55.2,46.5,,46.2,13.9
12.2958104,76.6393805,Mysore,Karnataka,2994744,781,863,113,Both,1008,886,96,97.2,95.6,63.6,66.7,86.1,70.5,86.9,43.3,23.4,,17,64.4,79.8,50.5,28.2,4456,,94.7,69.8,46.7,71.8,53.3,7.7,,,51.7,,,5.7,17.6,10.4,25.1,17.3,7.5,24.9,19.1,10.2,29.3,20.2,60.1,46,,45.6,9.1
16.2076287,77.3462705,Raichur,Karnataka,1924773,811,965,151,Rural,1036,1017,93.4,97.6,83.5,27.6,26.7,81.8,45.8,76.9,28.6,28.3,,3,57.9,93.4,53.9,38.8,1471,8.9,79.7,57.3,65.4,70.9,58.4,1.5,,,59.2,60.3,,3.9,,3.3,37.2,34.9,18.1,41.2,20.8,9.3,19.8,27.6,70.6,57.9,73.1,58.7,24.1
12.7208614,77.2798963,Ramanagara,Karnataka,1082739,780,766,126,Rural,1016,928,98.8,97.8,93.1,60.8,54.5,83.3,71.3,86.3,45.5,23.7,,8.3,68.2,91.4,34.4,27.4,2159,,99.3,68.7,58.8,72.8,50.2,4,,,57.9,,,2.5,32.1,14.6,22,20.3,5.1,22.9,22.4,14.8,22.8,37.8,53.9,47.1,,47.5,20.6
13.9299299,75.568101,Shimoga,Karnataka,1755512,794,863,99,Both,1041,866,95.8,95.6,81.5,71.7,61.2,75,75.6,87.7,43.9,11.6,,7.6,72.9,71,39,26.9,6688,,97.9,74.5,45.5,83.2,58,7.4,,,41.8,,,2.3,,5.1,35.3,14.3,2.7,30.6,22.7,31.1,24.8,15.5,53.8,48.4,54.5,48.6,21.8
13.3378762,77.117325,Tumkur,Karnataka,2681449,815,810,116,Rural,1003,926,98,98.1,80.8,52.3,39.4,85.5,70.2,87.3,44.3,19.3,,5.2,59.7,92.8,55.1,34.6,4683,,96.4,61.6,64.8,72.7,60.9,3.7,,,58.6,,,7.6,,5,28.6,26.2,10.2,26,20.3,17.3,22.3,19.3,53.8,52,72.2,52.7,19.6
13.3408807,74.7421427,Udupi,Karnataka,1177908,774,860,99,Rural,1137,794,95.8,98.4,64.7,89.1,44.7,85.5,86,88.1,51.5,6.3,,1.8,73.7,91,39.1,35.9,3179,,97.9,32.8,64.6,74.8,56.9,5.1,,,48.3,,,15.7,,18.8,21.1,20.9,4,22.3,27.6,18.4,20.7,22.5,56.2,45.2,,44.7,13.2
14.7937065,74.6868815,Uttara Kannada,Karnataka,1436847,799,858,99,Rural,1056,871,97,96.7,69.4,66,48.5,88.5,81.6,91.2,46.5,15.2,,6.9,81.4,86.9,36.4,33.5,2609,,94.8,47.9,67.7,81.1,69.4,5.4,,,54.2,,,0,,7,37.9,18.3,4.2,30.1,31.7,29.9,20.4,16.5,47.7,42,40.1,41.9,12.4
16.7601963,77.142764,Yadgir,Karnataka,1172985,785,943,134,Rural,977,950,85.1,97.9,91.1,18.1,18.7,87.7,41.8,56.9,23.3,35.5,33.5,8.6,61.9,90,24.9,19,1640,,90.5,70.7,61.3,69.5,55.8,3.8,,,66.9,45.4,,4.3,,6.1,55.5,31.3,12.5,50.3,27.4,17.5,12.9,10.9,74,47.8,46.5,47.7,13.8
9.4980667,76.3388484,Alappuzha,Kerala,2121943,826,718,121,Both,1101,1112,94.5,99.5,93.4,97,64.2,98.2,98.7,98.7,73.8,1.2,,2.1,93.4,91.8,54.9,45.3,9472,,100,44.5,,,,3.8,,,60.2,,,5.4,,5,14.5,16.6,3.5,17.2,12.4,12,37.7,22.1,24.9,26.6,35.3,27,15.3
9.9816358,76.2998842,Ernakulam,Kerala,3279860,832,740,105,Both,1076,1246,98.6,99.9,97,99.3,79.7,97.7,99.2,100,83,0,,2.4,93.5,97.3,71,69.3,,,100,19.7,75.9,84.6,87.5,3.1,,,66.3,,,25.2,,23.9,12.4,15.9,7.9,12,7.3,7.4,34.5,38.9,23.4,38,26.4,37.6,6.9
9.9188973,77.1024902,Idukki,Kerala,1107453,811,710,127,Rural,965,1139,98.4,99.2,92.4,94.6,47.2,99.1,94.9,97.6,73,3.7,,0,98.3,92.6,59.2,54.3,6411,,100,43.9,,,,2.8,,,57.7,,,18.8,,22,15.1,24.2,14.3,14.8,10.2,9.9,28.9,26.2,29.4,26.3,10.6,25.7,12
11.8744775,75.3703662,Kannur,Kerala,2525637,795,753,110,Both,1092,1066,95.3,98.9,92.2,98.9,55.5,98,98.6,99.3,70.7,10.2,,3.4,96.7,99.5,75.4,71.5,7044,,100,40.2,87.1,88.7,80.6,3.6,,,74.9,,,20.4,,20.1,25.3,10.2,3.5,10.5,9.7,6,30.1,30.1,44.1,38.1,20.3,37.3,7.4
12.5102239,74.9851678,Kasaragod,Kerala,1302600,799,823,134,Both,1041,981,98.4,98.5,92.7,97.7,52.9,94.2,94.4,98.3,61.9,4,,3.3,95.9,97.9,72.2,65.2,6659,,100,28.5,91.8,93.8,90,6.7,,,59.8,,,25.2,,28.3,18.7,9.7,3.2,13.9,13,8.6,27.5,24.4,37.7,35,35.6,35,7.9
8.8932118,76.6141396,Kollam,Kerala,2629703,816,793,137,Both,1043,851,99.6,98.2,94.4,98.1,58.8,99,97.4,98,79.1,3.7,,0.8,94.1,96.5,56.7,51.8,10299,,99.5,41.6,87.3,87.3,85,2.9,,,37.4,,,25.4,,24.1,14.4,18.8,7.4,14.2,6.7,10.6,38.2,30.6,18.1,25.7,,25.5,14.1
9.5915668,76.5221531,Kottayam,Kerala,1979384,826,704,129,Rural,1029,1077,96.8,99.6,95.2,98.9,62.6,99.1,99.6,100,81.4,1.3,,0,98,98.3,59.4,52.7,6260,,100,49.4,95.2,100,100,0.6,,,79,,,23.3,,23.8,22,16.2,6.2,11.3,5.3,5.1,31.5,33.6,33.8,29.8,6.2,28.8,6.8
11.2587531,75.78041,Kozhikode,Kerala,3089543,835,901,126,Both,1033,954,97.2,99.2,96.4,99.4,51.8,98.4,99,97.9,73.3,7.1,,3.5,95.1,98.1,74.6,71.4,5068,,100,45.5,70,86.2,84.9,2.7,,,68.6,,,11.3,,11,18,13.5,5.4,18.5,12.3,14.4,27.1,16.4,39.7,43.4,32,42.9,19.5
11.0509762,76.0710967,Malappuram,Kerala,4110956,835,992,171,Both,999,936,97.6,99.5,93.8,98.7,45.7,99.3,98.4,98.3,65.5,23.3,4.1,4,96.9,96.6,64,58.8,6202,,99.6,32.7,70.6,77.1,77.1,3.2,,,66.1,,,37.1,,36.6,26.3,22.3,9.9,17.3,8.8,6.5,34.1,33.4,54.6,39.5,15.7,38.6,12
10.7867303,76.6547932,Palakkad,Kerala,2810892,828,816,191,Rural,972,1075,100,99,93.4,96.7,50.7,97.2,95.8,98.2,63.4,12.5,3.5,5.8,93.4,97.7,79.3,69.9,4337,,100,33,88.1,93.8,79.3,6.8,,,70,,,16.1,,16.9,20.2,10.3,4.1,19.1,13.5,9.9,32.1,27,41.1,42.7,,42.2,16.4
9.2647582,76.7870414,Pathanamthitta,Kerala,1195537,836,642,89,Rural,1105,1135,97.3,99.2,93,97.4,57.7,99.2,98.7,98.8,76.8,1.2,,1.5,86.6,90.5,68.6,61.4,7467,,100,46.2,78,96.3,77.5,4,,,44.3,,,25.5,,22.8,13.3,14.4,4.7,11.4,10.5,7.6,39.7,35.9,18.4,22.4,,22.4,6.7
8.5241391,76.9366376,Thiruvananthapuram,Kerala,3307284,834,783,138,Both,1122,1115,98.9,99.3,92.7,96.8,52.4,99.2,97.2,100,68.7,2.6,0,3.5,94.9,95,57.8,55,8788,,100,50.6,81.9,87.6,80.2,2.3,,,59.5,,,18.7,,20.3,19.5,13.1,3.9,21.6,9,6.2,33.6,25.2,20.5,22.5,,22.5,3.7
10.5276416,76.2144349,Thrissur,Kerala,3110327,829,749,111,Both,1075,1120,96,99.7,95.9,99.5,67.5,99.2,99,98.8,76.4,2.3,,2.8,97.2,95.9,70.3,56.6,5053,,100,34.7,88.3,94.7,79.1,0.8,,,73.1,,,7.4,,8.9,20.8,15.3,9.4,14,8.2,8.4,28.1,26.4,39.4,42.4,,42.1,11.6
11.6853575,76.1319953,Wayanad,Kerala,816558,853,909,175,Rural,1065,1241,95.2,96,93.4,95.3,33.2,96.9,92.8,94.2,61.3,13.8,7.5,2.1,94.8,94.9,72.2,66,4232,,99.8,47.3,72.8,79.2,71.3,4,,,62.9,,,22.4,,23.5,27.7,23.9,10.7,27.2,12.2,5.6,24.4,34.6,45.6,32.9,12.2,32.3,12.1
19.0948287,74.7479789,Ahmadnagar,Maharastra,4543083,749,798,110,Rural,905,843,93.4,92.2,86.1,50.8,57.8,94.9,80.3,95.1,44.7,38.7,,13.2,59.3,87.4,22.5,15.3,4763,,94.2,43.7,43.4,60.2,38.7,10.1,47,81.2,42.7,,,3.9,,3.3,33.4,21.7,4.2,31.1,22.5,23.5,18.3,20.4,47.3,46.6,35.7,46.1,17.3
20.7002159,77.0081678,Akola,Maharastra,1818617,791,1029,143,Both,975,934,98.7,93.8,97.4,46.5,43.1,98.7,84.5,90.5,44.9,12.4,3.1,6.5,80.8,95.1,33.8,30.1,1759,,92,56.2,50.8,76.6,63.2,11.7,74.4,89.3,62.9,,,0,,0,41.2,22.7,7.7,39.3,25.1,18.9,20.6,18,53.2,38.5,45,38.7,20
20.9319821,77.7523039,Amravati,Maharastra,2887826,794,889,125,Both,979,1052,97.9,92.7,95.8,64.5,50.3,97.1,85.3,89.1,49,15.7,,4.3,68.2,97.4,50.2,39.9,6546,,93,60.9,64.7,73,72.5,8.8,,,57.7,60.8,,4.1,,5.2,38.1,24.7,9,33,26.8,20.2,18.7,21.3,50.5,42.6,49.7,42.8,19.4
19.8761653,75.3433139,Aurangabad,Maharastra,3695928,759,860,151,Both,923,1130,93.6,95.7,88.4,45.3,54.6,98.2,78.3,93.6,41.3,44.3,30.2,14.9,69.6,92.4,19.8,16.4,2863,,93.5,41.3,59.3,69.5,64.5,9.1,42.5,80.1,41.6,60.9,,0,,0,38.6,20.8,6.3,36,21.5,30.4,23.2,16.6,38.3,45.2,41.4,45,17.5
21.1750113,79.6558242,Bhandara,Maharastra,1198810,801,823,132,Rural,1020,1204,99.6,96.3,85.9,67.3,47.7,99,90.6,92.8,57.7,4.5,,2,77.1,96.6,40.5,34.5,2148,,98.7,79,81.1,90.3,93.2,8,,,32.1,,,0,,0,40.5,16.2,2.9,32.5,33.3,29.9,14.5,10.7,43,52.8,47.7,52.7,28
18.9890893,75.7600785,Bid,Maharastra,2585962,779,823,127,Rural,933,1046,90.1,90.6,86.1,39.7,28,95.4,67,92.3,31,51.2,,18.2,62,88.1,22.3,16.1,1599,,93.7,61.2,53.9,62.2,55.2,7.9,66,80.3,56.4,42.8,,14.1,,16.3,37.8,29.5,12.9,36.9,22.9,27.8,18.6,13.8,57.4,35.3,54.7,36.5,9.9
20.5292147,76.1841701,Buldana,Maharastra,2588039,779,837,131,Rural,953,907,96.9,96,86.8,45.7,33.1,99.6,77.7,87.6,32.1,36.1,,8.3,72.3,89.1,21.6,14.8,1739,16.2,82.6,51.3,64.2,70,66.3,12,77.5,86.7,30.1,,,0,,0,43.9,21.1,5,41.3,28,25.4,16.8,11.4,43.1,41.1,38.4,41,8.6
19.9615398,79.2961468,Chandrapur,Maharastra,2194262,803,819,126,Both,961,996,98.6,91.6,84,53.9,47.2,99.2,80.5,90.1,43.1,18.6,,5.4,67.3,93.2,47,45.5,1803,,91.7,66.5,60.5,72.6,74.1,3.7,,,67.2,,,4,,3.6,32.2,31.3,16.1,40.3,29.9,29.7,12.2,17.4,58.8,49,,48.7,15.9
20.9042201,74.7748979,Dhule,Maharastra,2048781,765,875,157,Rural,920,853,96.1,87.3,93.8,32,41,96.9,60.9,87,29.6,34.7,21.9,12.4,55.8,85.4,15.7,11.8,2460,5.1,72.6,42.4,40,54.2,44.3,11.1,63.3,80,55.1,,,19.8,,17.1,39.6,30.3,11.3,47.5,30.1,25.6,14,16.9,67,53.1,65,53.5,23.9
20.184871,79.9947956,Gadchiroli,Maharastra,1071795,792,840,138,Rural,968,1162,99.2,93.5,86.1,32.6,22.4,98.2,72.6,91.3,35.9,8.8,,1.5,82,98.9,48.1,44.5,889,,87.7,70,82,87,83.8,4.1,,,62.4,,,8.8,,8.3,32.5,45.8,22.2,42.1,27.9,19.6,6.5,11,58.3,52,44.5,51.7,31.9
21.4549477,80.1960712,Gondiya,Maharastra,1322331,783,822,127,Rural,1037,1009,99.4,96.2,78.8,55.4,23.8,98.8,83.5,91,43.9,5.7,,4.4,68.9,95.3,70,58.9,1390,,93.3,79.1,74.4,82.3,76.2,4.2,,,69.8,,,3.5,,6.1,34.7,29.7,13.3,40.1,35.4,29.8,6.8,9.5,57,54.9,58.7,55.1,28.8
19.7173703,77.1493722,Hingoli,Maharastra,1178973,769,872,135,Rural,1002,992,95.4,84.3,86,40.3,25.6,98.9,69,92.3,25.1,40.7,,15.3,64.6,94.2,42.8,31.9,16010,3.3,84.6,45.2,65.9,80,72.7,9.2,46.2,74.6,58.3,81.8,,7.9,,8.6,39.6,24.2,10.2,36.9,29,24.5,13.9,7.4,51.5,41.2,55.5,42,13.4
21.0076578,75.5626039,Jalgaon,Maharastra,4224442,771,799,110,Both,914,922,92.1,90.2,96,42.1,52.9,98.6,72.6,86.2,32,34.2,,13.8,61.5,90.5,39.7,32.2,2558,,84.2,37.9,43.2,50.7,44.1,12,60.3,83.8,61.9,41.8,,1.9,,2.6,36.4,32.5,7.9,36.4,18.9,14,23.8,19.5,60.2,51.6,,51.7,28.2
19.8346659,75.8816345,Jalna,Maharastra,1958483,776,859,135,Rural,950,880,95.4,84,72.6,34,20.7,99.8,65.7,88.3,24.7,47.1,,21.5,63.9,90.1,45.6,33.1,24142,,92,61.5,70,80,74.1,8.2,55.1,61.8,61.5,69.8,,1.2,,5.2,44.1,22.4,9.5,43.6,29.1,24.3,15.5,20.3,49.5,44.2,37.7,43.9,11.4
16.7049873,74.2432527,Kolhapur,Maharastra,3874015,771,827,132,Both,978,660,96.3,96.1,95.4,67,64,94.9,84.3,91.9,44.3,30.9,,9.5,60.6,89.9,46.5,37.3,2219,,95.4,42.9,46.9,69.2,72.1,12,,,53.9,,,2,,1.7,26.9,25.7,5.9,31.2,23.4,24.3,27.2,24.4,45.2,47.2,,46.8,20.8
18.4087934,76.5603828,Latur,Maharastra,2455543,792,967,151,Rural,966,920,94.9,93.1,93,39.7,32.4,97.4,77.1,93.1,34.1,36.5,,13.4,63.5,88,40.5,33.6,1486,11.6,89.9,49.7,59.4,72.1,67.1,16.1,50.3,65,49.5,47.3,,4.1,20.9,7.3,34.7,22.5,7.7,34.5,25.2,20,19.9,17.8,53.6,36.9,50.9,37.5,12.8
19.1538231,72.8751786,Mumbai Suburban,Maharastra,9332481,668,673,100,Urban,869,932,93.8,92.1,99.2,26.7,87.1,99.6,82,94.5,43.3,14.6,,9.9,57.5,87.1,36.7,31.3,3043,,93.9,51.9,50.1,56.3,44.2,5.5,,,58,,,14.2,,14.2,21.3,20.3,11.9,28.9,15.1,14,36.3,33,70,50.3,,50.4,12.8
19.0759837,72.8776559,Mumbai,Maharastra,3145966,649,608,62,Urban,906,1033,95,99.2,99.6,39.2,89.2,98.1,90.5,98.1,52.9,10.6,,0,60.6,91.6,52.7,43.5,8215,,97.4,56.3,45.6,55.6,45.9,6.2,,,49.8,,,3.5,,6.4,25.5,25.8,7,22.7,17.8,14.9,34,37.9,65.7,49.6,,49.4,23
21.1458004,79.0881546,Nagpur,Maharastra,4653171,997,1116,150,Both,1004,957,98.4,97.2,95.4,71.1,75.7,94.4,89.6,97.4,53.1,7,,1.6,88,97.5,52.5,49.8,1911,,97.2,70.6,76.5,84.3,88.4,5.7,,,59.6,88,,1.3,,5.9,33.9,25.6,12.1,33.6,23,19.1,23.3,18.4,44.7,46.7,44.4,46.6,19.1
19.1382514,77.3209555,Nanded,Maharastra,3356566,791,978,187,Rural,1000,961,94.1,88.2,88.3,43.8,32.4,95.8,75.3,88.5,27.3,39.8,28.7,11.8,71.3,93.1,39.3,27.2,1982,4.9,84.3,50.7,51.1,66.1,60.4,11.3,49.9,82.1,64.5,74.7,,0.7,,3.3,40.4,20.1,6.2,34.4,29.3,25.9,13.6,13.4,53.6,46.5,64.9,47.5,15.5
21.3700906,74.240336,Nandurbar,Maharastra,1646177,769,900,105,Rural,1019,1031,84.1,74.1,83.7,23.6,19.1,98.5,46.1,57.2,24.8,23.7,,10.1,53.7,81.9,39,26.1,14448,5,55.5,40.8,32.8,38.5,43.3,6,,,64.9,68,,3.2,,2.5,47.6,39.8,15.1,55.4,42.4,36.7,9.7,8.1,60.1,59.9,65.9,60.2,33.6
19.9974533,73.7898023,Nashik,Maharastra,6109052,755,951,163,Both,1000,867,94.8,92.2,89.7,52.8,65.7,97.2,82.2,92,39.9,29.9,,8.3,76,90,41,26,1162,2.4,85.3,50.7,62.3,67.9,61,8.2,63.6,74.8,64.5,,,0,,1,43.5,32,13.5,42.9,25.8,16.8,22.9,23.7,52.9,54.6,57.3,54.7,16.4
18.1860659,76.0419409,Osmanabad,Maharastra,1660311,773,769,121,Rural,961,821,92.6,87.8,89,27.3,31.8,98.6,78.2,93.2,37.7,31.1,13.9,11,55.3,89.2,37.4,30.9,2039,,88.2,52.8,62.7,74.7,65.9,10.2,67.5,66.4,62.9,,,3.8,,8.9,43.3,21.9,9.1,44.5,21.9,20.6,19.4,21.5,36.7,37,21.8,36.4,15
19.2634532,76.7697164,Parbhani,Maharastra,1835982,771,916,140,Both,1006,1114,96.2,91.7,89.9,34,26.6,99.1,70.7,84.7,23.1,41.3,25,11.2,72.4,92.6,31.1,24,3030,0,85.8,42.9,51.5,60.1,61,12.1,61.1,69.2,49.1,,,2.5,,3.7,46.4,19.8,7.3,42.3,31.4,26.4,14,13.5,52.1,45.7,57.4,46.4,15.9
18.5204303,73.8567437,Pune,Maharastra,9426959,709,742,131,Both,924,927,95.9,95.9,95.3,63.5,81.4,95.7,87.6,98.5,52.8,23.6,,5.5,88.2,91.2,55.9,49.9,2231,,93.5,37.9,81,86.3,79,7.9,,,62,,,4,,8.2,22.4,23.4,9,25.6,17.8,10.7,30.2,33.4,53.4,50.4,40,50,17.4
18.5157519,73.1821623,Raigarh,Maharastra,2635394,721,759,117,Both,924,794,98,94,93.6,75.4,75.6,93.8,84.9,92.3,49.8,16.6,,5.9,61.2,92.6,47.2,37.9,3201,,96,46.5,47.6,50.9,52,6,,,63.6,,,5.8,,8.7,29.9,28.9,8.5,38.6,21.8,18.5,27.3,21.4,53.4,53.1,50.8,53.1,13.3
16.990215,73.3120233,Ratnagiri,Maharastra,1612672,749,727,73,Rural,1134,984,98.8,96.1,85,67.8,34.2,85.1,85.1,93.7,33,8.6,,2.3,66.7,85.7,52.4,33.8,4816,,97.8,41.2,73.1,85.2,75.6,7.9,,,58.1,,,8.4,,9.1,28.3,22.3,6.4,28.9,31.7,26.9,16.6,23.4,50.1,47.4,,47.3,20.6
16.8523973,74.5814773,Sangli,Maharastra,2820575,745,863,122,Rural,1005,913,97.4,91.6,95.8,68.8,63.2,96.2,85.6,95.2,47.4,25.4,,13,67.5,92.4,39.4,26.3,3480,,95.9,36.7,43.4,61.5,49.6,9.6,,,52.4,,,8.8,,6.8,23.3,17.5,6.2,24.8,21.1,19.3,28.4,29.7,49.6,51,,51.2,19.5
17.6804639,74.018261,Satara,Maharastra,3003922,734,740,111,Rural,1034,1018,97.5,93.6,93,63.8,57,93.3,85.4,99.3,38.9,22.6,,5.1,70.1,91.2,33.7,24,1867,,96.3,31.4,59.2,89,71.6,15.7,49.8,71.9,66.5,,,0,,1.2,23.3,23.5,6.3,27.8,30.5,24.7,19.3,28.6,55.2,48.9,,49.4,16.6
16.3492193,73.5594128,Sindhudurg,Maharastra,848868,698,660,64,Rural,1001,824,100,98.2,75.1,77.6,38.7,88.1,91,98.4,46,8.3,,1.2,72,82.2,28.6,23.3,5287,,99.3,64.2,80.3,88.6,80.3,5,,,56.5,,,22.3,,20.2,25.9,19.6,3,25.2,29.6,17.2,20.8,20.7,39.9,44.1,,44.4,18.2
17.6599188,75.9063906,Solapur,Maharastra,4315527,773,931,137,Both,963,816,96.2,88.9,86.9,49.3,50.7,96.4,76.4,93.5,35.1,34.5,10.4,16.2,66.3,90.7,50.9,40.5,1453,,86.4,28.9,64.9,70.4,64.2,8,,,59.6,52.5,,7.9,,6.7,25.4,24.1,10.3,34.6,19,15.7,23,33.6,51.5,44,51,44.3,14.9
19.2183307,72.9780897,Thane,Maharastra,11054131,712,763,136,Urban,922,895,93.6,90.6,92,64.7,76.7,93.5,78.4,92.8,47.1,20.4,,2.6,60.3,86.2,44.5,37.6,2221,,91.2,50.3,40.9,53,49.5,6.3,,,58.4,,,7.7,,9,38.5,29.2,8.9,40.3,21.4,13.1,29,27.4,54.1,48.5,,48.4,17.1
20.745319,78.6021946,Wardha,Maharastra,1296157,809,856,124,Both,947,1298,98.5,95.3,93.7,56.9,54.9,98.7,82.9,86.9,42.6,7.1,,2.6,63.4,90.1,45.2,37,2796,,97.9,71.5,76.5,93.5,93.5,9.6,,,56.9,,,1.1,,4.8,30.5,26.2,10.2,36.1,29.4,20,17,14.4,48.5,42.4,43.4,42.5,24.8
20.1119123,77.1312586,Washim,Maharastra,1196714,802,876,136,Rural,949,902,93.7,94,88.1,41.5,33.9,97.2,77,93.5,38.4,25.5,,7.5,72.4,95,37,25.2,2093,5.6,84,51.8,67.9,85.9,85.1,7,,,60.5,60.2,,11.7,,10.4,41.1,32.5,14.8,42.9,26.6,17,11.4,18.5,60.3,35.3,39.7,35.5,20.3
20.3887937,78.1204073,Yavatmal,Maharastra,2775457,791,893,146,Rural,969,863,95.8,89.6,80.8,43.7,37.2,98,75.8,92.8,36.6,20.8,,7,66.3,94,34.8,26.6,1938,8,85.3,51.7,61.6,69.5,71.2,9,72.6,87.9,60.9,,,8.8,,9.8,47.4,28.8,14.6,49.1,29,25.8,13,14.4,68.9,46.1,68.4,46.9,21.2
25.5671692,90.5257823,East Garo Hills,Meghalaya,317618,918,1235,136,Rural,1064,1094,57,86.3,40.5,51.8,6.6,98.7,69.5,74.9,27,18.7,,8.1,32.6,57.3,19.6,8.6,3589,0.9,44.2,42.4,41.2,55,40.7,16.1,64.3,59.1,50.6,45,,19,,18.7,31.3,13.3,6.9,18.2,11.2,7.5,8.7,8.2,75.4,66.4,53.8,65.8,58.3
25.3681768,91.7538817,East Khasi Hills,Meghalaya,824059,1788,2173,265,Both,1027,922,84.9,95.3,85.8,65.6,43.1,99.3,92.6,90.5,44,9,10.1,6,72.5,84.3,56.4,41.5,2265,4.3,66.7,41.2,68.7,75.3,67.3,8.9,82.3,82.1,52,34.5,60.1,28.8,26.8,28.4,48.5,11,3.6,30.4,12.8,16.1,16.7,8.2,46.6,46.8,47,46.8,15.8
25.5021272,92.341887,Jaintia Hills,Meghalaya,392852,923,1133,141,Rural,981,1029,80.9,85.4,74.4,55.5,21.6,99.4,79.6,79.1,24.7,24.7,,12.7,63.3,84.2,43.2,31.2,1942,1.9,44.3,32.4,68.3,76.1,69.3,6.7,86.3,82.5,66,34.9,61,18,17.7,17.9,50.8,15.8,6,34,13.2,6.4,10.4,7.4,33.3,44.9,54,45.6,28.4
25.8431574,91.985621,Ribhoi,Meghalaya,258380,903,1119,147,Rural,1007,1113,83,85.9,70.4,56.3,9.6,97.8,75.8,81.6,14.9,23.6,36,10.9,43.9,76,33.5,18.6,1943,1.2,44.9,38.3,55.7,63.8,55.6,14.7,82.4,79.3,76.1,34.1,61.4,33.4,8.8,28.9,51.6,9.4,5.1,30.8,16.7,16.6,10.5,6.5,44.4,68,66.7,68,32.3
25.3300969,90.563609,South Garo Hills,Meghalaya,142574,935,1295,164,Rural,1021,1155,94.5,98.9,67.9,84.8,9.8,98.9,86.8,97.1,51.5,9.7,,5.1,56.6,93.6,48.8,23.4,3792,0,88.4,82.3,83,93.9,93.9,28.6,97.7,64.7,38.3,10.4,,36.5,,37.4,16.8,36,23.7,32.6,3.4,4,14.2,23.2,74.9,49.5,27.9,46.6,37
25.5679372,90.2244662,West Garo Hills,Meghalaya,642923,939,1195,156,Rural,988,1016,86.3,92.9,51.4,45.7,16.3,99.3,77.7,78.5,37.3,17.9,,8.5,47.4,86.8,13.9,5.4,4558,0,45.5,40.9,48,66.2,54.5,14.5,68.8,59.1,67.4,,,15.4,,16.8,30.6,21.5,7.7,26,12.4,12.3,10.8,13.3,52.7,71.4,67.5,71.1,40.5
